Code Géographique;Région;Département;Libellé Géographique;Coordonnees;année;Naissances
59112;31;59;Bruay-sur-l'Escaut;50.3973093421, 3.53909152804;2010;213
59112;31;59;Bruay-sur-l'Escaut;50.3973093421, 3.53909152804;2005;178
59115;31;59;Brunémont;50.2745061343, 3.14482312096;2009;9
59115;31;59;Brunémont;50.2745061343, 3.14482312096;2007;5
59120;31;59;Caëstre;50.7566001349, 2.60456655751;2007;12
59122;31;59;Cambrai;50.1702775977, 3.24221021072;2007;475
59125;31;59;Cantaing-sur-Escaut;50.1451657481, 3.15708777258;2008;2
59125;31;59;Cantaing-sur-Escaut;50.1451657481, 3.15708777258;2003;7
59125;31;59;Cantaing-sur-Escaut;50.1451657481, 3.15708777258;2007;6
59126;31;59;Cantin;50.3097701017, 3.1238994061;2003;15
59127;31;59;Capelle;50.2401009671, 3.56039393735;2003;2
59132;31;59;Carnières;50.1649512039, 3.34587128459;2008;17
59132;31;59;Carnières;50.1649512039, 3.34587128459;2005;12
59136;31;59;Le Cateau-Cambrésis;50.0920093814, 3.53922472873;2012;99
59137;31;59;Catillon-sur-Sambre;50.0704090435, 3.64485751091;2005;10
59137;31;59;Catillon-sur-Sambre;50.0704090435, 3.64485751091;2006;5
59138;31;59;Cattenières;50.1329900452, 3.33660861697;2011;10
59139;31;59;Caudry;50.1187185043, 3.4192394153;2008;209
59139;31;59;Caudry;50.1187185043, 3.4192394153;2007;200
59143;31;59;La Chapelle-d'Armentières;50.6659536434, 2.89558804665;2004;104
59148;31;59;Clairfayts;50.1564472386, 4.12464922424;2003;1
59150;31;59;Cobrieux;50.5391896198, 3.24034953595;2006;6
59156;31;59;Courchelettes;50.3421628278, 3.05975008268;2013;27
59159;31;59;Craywick;50.9726285741, 2.22142508421;2003;9
59164;31;59;Croix-Caluyau;50.152088377, 3.58548579583;2010;3
59166;31;59;Curgies;50.3253821605, 3.60666630753;2005;12
59169;31;59;Damousies;50.2195042293, 4.00850987305;2013;0
59171;31;59;Dehéries;50.0505594446, 3.34352939122;2007;0
59182;31;59;Drincham;50.9104379281, 2.31996661732;2012;2
59187;31;59;Éclaibes;50.1999798551, 3.93837593672;2007;3
59189;31;59;Eecke;50.7800648549, 2.59723080781;2005;15
59191;31;59;Élincourt;50.0457660349, 3.37059499043;2008;9
59192;31;59;Émerchicourt;50.3117441641, 3.25561088678;2004;14
59193;31;59;Emmerin;50.5908761975, 3.00549490357;2004;25
59198;31;59;Eppe-Sauvage;50.1185512931, 4.16530475504;2003;3
59201;31;59;Erquinghem-le-Sec;50.6103293262, 2.93381789085;2013;8
59205;31;59;Escaudain;50.3339160351, 3.34129451552;2008;158
59205;31;59;Escaudain;50.3339160351, 3.34129451552;2011;166
59211;31;59;Esquerchin;50.3859330394, 3.00649318201;2011;6
59211;31;59;Esquerchin;50.3859330394, 3.00649318201;2005;9
59212;31;59;Estaires;50.654423304, 2.72156583757;2011;87
59213;31;59;Estourmel;50.1518286613, 3.32132515587;2008;8
59214;31;59;Estrées;50.2977355864, 3.07513052042;2008;6
59214;31;59;Estrées;50.2977355864, 3.07513052042;2003;9
59219;31;59;Estrun;50.2447242764, 3.29498867507;2012;12
59220;31;59;Faches-Thumesnil;50.593618421, 3.07229537426;2005;224
59005;31;59;Allennes-les-Marais;50.5417063572, 2.94865877262;2005;31
59006;31;59;Amfroipret;50.2776390302, 3.73565394566;2013;2
59012;31;59;Anor;49.9949415311, 4.11785622281;2009;51
59016;31;59;Armbouts-Cappel;50.981590247, 2.34855524915;2008;29
59016;31;59;Armbouts-Cappel;50.981590247, 2.34855524915;2004;18
59022;31;59;Attiches;50.5138938279, 3.06223374765;2004;26
59023;31;59;Aubencheul-au-Bac;50.2518526914, 3.16168773742;2007;8
59032;31;59;Aulnoy-lez-Valenciennes;50.3261545044, 3.53764264287;2003;82
59034;31;59;Avelin;50.5397882047, 3.08608433822;2008;25
59223;31;59;Le Favril;50.0938595271, 3.71988086994;2003;4
59223;31;59;Le Favril;50.0938595271, 3.71988086994;2010;12
59227;31;59;Fenain;50.3681590708, 3.30010560597;2012;78
59228;31;59;Férin;50.3309978415, 3.08128816904;2011;17
59230;31;59;Ferrière-la-Grande;50.2456386476, 3.99089727257;2007;90
59230;31;59;Ferrière-la-Grande;50.2456386476, 3.99089727257;2012;82
59234;31;59;Flers-en-Escrebieux;50.401307148, 3.05136553917;2006;91
59250;31;59;Fournes-en-Weppes;50.5917277363, 2.89362071865;2006;19
59252;31;59;Frelinghien;50.703109663, 2.95178380263;2005;33
59254;31;59;Fressain;50.2829594632, 3.19200167251;2004;10
59254;31;59;Fressain;50.2829594632, 3.19200167251;2013;7
59255;31;59;Fressies;50.2494910786, 3.18888373782;2003;6
59259;31;59;Ghissignies;50.2277589853, 3.61633962969;2007;3
59261;31;59;Glageon;50.0506114879, 4.06404937092;2008;22
59265;31;59;Gommegnies;50.2650047987, 3.70836085584;2011;24
59268;31;59;La Gorgue;50.6309281138, 2.73945543193;2011;93
59268;31;59;La Gorgue;50.6309281138, 2.73945543193;2006;94
59269;31;59;Gouzeaucourt;50.0555182827, 3.11588275361;2005;20
59270;31;59;Grand-Fayt;50.1123607999, 3.79567600764;2003;4
59270;31;59;Grand-Fayt;50.1123607999, 3.79567600764;2004;6
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2005;51
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2013;58
59280;31;59;Hamel;50.2819824197, 3.06850591061;2007;9
59282;31;59;Hardifort;50.8187124794, 2.48138038993;2007;2
59282;31;59;Hardifort;50.8187124794, 2.48138038993;2004;4
59283;31;59;Hargnies;50.2577740991, 3.84173807004;2006;5
59284;31;59;Hasnon;50.4127809249, 3.38752842826;2007;42
59289;31;59;Haussy;50.2223988964, 3.4797106662;2013;16
59291;31;59;Hautmont;50.2478507103, 3.91948913803;2012;218
59292;31;59;Haveluy;50.3537384586, 3.40310314362;2009;42
59293;31;59;Haverskerque;50.6403332971, 2.54677365157;2003;14
59293;31;59;Haverskerque;50.6403332971, 2.54677365157;2012;19
59296;31;59;Hecq;50.1795272818, 3.65140738395;2011;4
59299;31;59;Hem;50.6548049456, 3.19305632608;2008;221
59300;31;59;Hem-Lenglet;50.2528760846, 3.22719072906;2005;7
59301;31;59;Hergnies;50.4809811628, 3.53133874107;2009;56
59306;31;59;Hestrud;50.2030928421, 4.13978408262;2009;3
59310;31;59;Hon-Hergies;50.3348329757, 3.82037377932;2009;6
59310;31;59;Hon-Hergies;50.3348329757, 3.82037377932;2013;10
59312;31;59;Honnecourt-sur-Escaut;50.0343460681, 3.20211189134;2009;7
59312;31;59;Honnecourt-sur-Escaut;50.0343460681, 3.20211189134;2006;10
59321;31;59;Inchy;50.1219699248, 3.47168074868;2007;8
59321;31;59;Inchy;50.1219699248, 3.47168074868;2013;12
59325;31;59;Jolimetz;50.2290109948, 3.67767939299;2008;8
59326;31;59;Killem;50.9575597067, 2.55978032528;2005;7
59606;31;59;Valenciennes;50.3588666163, 3.51567664819;2013;691
59608;31;59;Vendegies-sur-Écaillon;50.2600667641, 3.50791948811;2011;4
59609;31;59;Vendeville;50.5731550754, 3.08064149278;2006;22
59623;31;59;Villers-Guislain;50.0359972826, 3.15257855128;2006;8
59624;31;59;Villers-Outréaux;50.0297720966, 3.29193521329;2004;28
59628;31;59;Volckerinckhove;50.839933688, 2.29875013353;2013;7
59629;31;59;Vred;50.3939409921, 3.23217277359;2013;14
59633;31;59;Wallers-en-Fagne;50.0613544764, 4.16718008292;2007;4
59636;31;59;Wambrechies;50.6957054596, 3.0473159475;2013;133
59638;31;59;Wannehain;50.5709754745, 3.27007498669;2010;17
59642;31;59;Warlaing;50.4093268684, 3.32433906396;2003;7
59645;31;59;Wasnes-au-Bac;50.2699499987, 3.25379518679;2012;8
59648;31;59;Wattignies;50.5864928159, 3.04193803597;2008;226
59648;31;59;Wattignies;50.5864928159, 3.04193803597;2004;195
59650;31;59;Wattrelos;50.7056367285, 3.21628221056;2013;620
59656;31;59;Wervicq-Sud;50.7620461406, 3.05089776037;2008;49
59656;31;59;Wervicq-Sud;50.7620461406, 3.05089776037;2013;75
59657;31;59;West-Cappel;50.9254100501, 2.50878268816;2011;4
59659;31;59;Wignehies;50.0118044778, 4.0065736506;2004;54
59662;31;59;Winnezeele;50.8503260936, 2.56373009721;2005;24
59664;31;59;Wulverdinghe;50.8284324881, 2.2531343958;2004;2
59664;31;59;Wulverdinghe;50.8284324881, 2.2531343958;2012;2
59665;31;59;Wylder;50.9111679301, 2.48735893081;2004;4
59668;31;59;Zuydcoote;51.06377209, 2.48763279882;2004;18
59669;31;59;Zuytpeene;50.7918240712, 2.42330162819;2008;5
59670;31;59;Don;50.5440489811, 2.91557809769;2004;17
59003;31;59;Aibes;50.233709404, 4.09622701433;2006;2
59006;31;59;Amfroipret;50.2776390302, 3.73565394566;2010;4
59010;31;59;Anneux;50.1570164384, 3.12505671113;2003;2
59015;31;59;Arleux;50.2820675827, 3.11314479871;2008;29
59018;31;59;Arnèke;50.8416889858, 2.41843292762;2007;14
59021;31;59;Assevent;50.2884411784, 4.01973285077;2013;30
59021;31;59;Assevent;50.2884411784, 4.01973285077;2012;28
59023;31;59;Aubencheul-au-Bac;50.2518526914, 3.16168773742;2004;11
59026;31;59;Aubigny-au-Bac;50.2659759447, 3.16874604317;2013;19
59029;31;59;Auchy-lez-Orchies;50.480622996, 3.19519541331;2008;19
59032;31;59;Aulnoy-lez-Valenciennes;50.3261545044, 3.53764264287;2005;80
59036;31;59;Avesnes-sur-Helpe;50.1242937124, 3.92754898552;2007;66
59413;31;59;Montigny-en-Cambrésis;50.0910970595, 3.41429656763;2010;6
59413;31;59;Montigny-en-Cambrésis;50.0910970595, 3.41429656763;2006;5
59425;31;59;Neuville-en-Avesnois;50.1995093719, 3.57904088445;2005;6
59431;31;59;Nieppe;50.6992987531, 2.83247310085;2008;100
59432;31;59;Niergnies;50.1416253963, 3.25613708021;2003;4
59436;31;59;Noordpeene;50.7945101601, 2.36741593689;2008;13
59440;31;59;Noyelles-sur-Selle;50.2786620955, 3.38194992576;2012;9
59448;31;59;Oost-Cappel;50.9297498837, 2.58933450299;2011;10
59448;31;59;Oost-Cappel;50.9297498837, 2.58933450299;2004;7
59451;31;59;Orsinval;50.2718570583, 3.63293709102;2013;7
59453;31;59;Oudezeele;50.8399999116, 2.51032290122;2009;12
59456;31;59;Pecquencourt;50.3763502504, 3.21867627513;2013;68
59463;31;59;Pitgam;50.9299079429, 2.34010090191;2008;7
59466;31;59;Pont-à-Marcq;50.5213224802, 3.11535964739;2004;34
59473;31;59;Preux-au-Sart;50.2886107324, 3.69910774088;2004;3
59477;31;59;Provin;50.5134080019, 2.91117965832;2003;52
59479;31;59;Quarouble;50.4035655109, 3.6270603909;2013;32
59479;31;59;Quarouble;50.4035655109, 3.6270603909;2012;39
59480;31;59;Quérénaing;50.2848542839, 3.50823290442;2005;6
59481;31;59;Le Quesnoy;50.2506593981, 3.62486177207;2005;57
59482;31;59;Quesnoy-sur-Deûle;50.7129994523, 3.00861966929;2009;105
59486;31;59;Râches;50.4201328892, 3.13698851837;2003;37
59496;31;59;Rejet-de-Beaulieu;50.0452957797, 3.63508660272;2005;5
59497;31;59;Renescure;50.7357377095, 2.37835427066;2008;26
59500;31;59;Ribécourt-la-Tour;50.1039235945, 3.13170162173;2004;1
59501;31;59;Rieulay;50.3871460601, 3.2654482403;2009;17
59506;31;59;Romeries;50.1972863068, 3.54305484338;2005;5
59513;31;59;Roucourt;50.3279013406, 3.14688211688;2005;2
59517;31;59;Les Rues-des-Vignes;50.0758341626, 3.23349040866;2005;7
59520;31;59;Rumilly-en-Cambrésis;50.1304621675, 3.22848231666;2008;14
59528;31;59;Saint-Aubert;50.2076147877, 3.41741294384;2012;17
59535;31;59;Saint-Jans-Cappel;50.7684241988, 2.72184821596;2004;10
59535;31;59;Saint-Jans-Cappel;50.7684241988, 2.72184821596;2013;24
59539;31;59;Saint-Pierre-Brouck;50.8950694199, 2.19025685455;2004;11
59543;31;59;Saint-Remy-du-Nord;50.2280842932, 3.90173812805;2012;15
59544;31;59;Saint-Saulve;50.3750172475, 3.56642418912;2008;138
59544;31;59;Saint-Saulve;50.3750172475, 3.56642418912;2012;146
59545;31;59;Saint-Souplet;50.0531218076, 3.51585525327;2008;19
59545;31;59;Saint-Souplet;50.0531218076, 3.51585525327;2006;19
59546;31;59;Saint-Sylvestre-Cappel;50.7757055306, 2.55012081181;2004;15
59546;31;59;Saint-Sylvestre-Cappel;50.7757055306, 2.55012081181;2012;5
59547;31;59;Saint-Vaast-en-Cambrésis;50.1944271461, 3.43509312626;2003;12
59549;31;59;Salesches;50.2082539959, 3.59623286765;2008;4
59549;31;59;Salesches;50.2082539959, 3.59623286765;2011;1
59551;31;59;Saméon;50.4772545596, 3.33248163784;2003;14
59552;31;59;Sancourt;50.2144498638, 3.19130962776;2004;1
59555;31;59;Sars-Poteries;50.1616514836, 4.04379435649;2003;29
59556;31;59;Sassegnies;50.1790384849, 3.79850687638;2013;2
59557;31;59;Saultain;50.335080255, 3.58004167583;2010;15
59562;31;59;Sémeries;50.104983917, 3.98854238684;2009;5
59563;31;59;Semousies;50.1639637271, 3.96792099301;2009;2
59563;31;59;Semousies;50.1639637271, 3.96792099301;2013;1
59566;31;59;Sequedin;50.6248188486, 2.98254300781;2013;37
59567;31;59;Séranvillers-Forenville;50.1266132129, 3.27725549348;2005;5
59567;31;59;Séranvillers-Forenville;50.1266132129, 3.27725549348;2013;2
59575;31;59;Sommaing;50.2674478954, 3.49584685724;2012;6
59577;31;59;Staple;50.7522593819, 2.44870670166;2009;8
59579;31;59;Steene;50.9531939911, 2.37222398651;2007;7
59581;31;59;Steenwerck;50.6864176007, 2.76933714516;2010;39
59581;31;59;Steenwerck;50.6864176007, 2.76933714516;2005;45
59581;31;59;Steenwerck;50.6864176007, 2.76933714516;2013;36
59582;31;59;Strazeele;50.7237136693, 2.61971858959;2009;9
59197;31;59;Ennevelin;50.5387195422, 3.12792567754;2013;25
59198;31;59;Eppe-Sauvage;50.1185512931, 4.16530475504;2009;3
59199;31;59;Erchin;50.3168262116, 3.17348026694;2012;7
59203;31;59;Erre;50.3693524443, 3.31597211762;2007;19
59205;31;59;Escaudain;50.3339160351, 3.34129451552;2003;143
59205;31;59;Escaudain;50.3339160351, 3.34129451552;2012;130
59208;31;59;Escobecques;50.6212631237, 2.93273720306;2008;1
59209;31;59;Esnes;50.0953832001, 3.30848102705;2008;7
59216;31;59;Eswars;50.2182439323, 3.26546336103;2009;3
59219;31;59;Estrun;50.2447242764, 3.29498867507;2006;10
59220;31;59;Faches-Thumesnil;50.593618421, 3.07229537426;2013;278
59505;31;59;Rombies-et-Marchipont;50.3683187976, 3.63953903487;2005;9
59506;31;59;Romeries;50.1972863068, 3.54305484338;2007;5
59508;31;59;Roncq;50.747350697, 3.11815606165;2003;135
59509;31;59;Roost-Warendin;50.4147869735, 3.10349816509;2009;67
59518;31;59;Ruesnes;50.2634217469, 3.5818116421;2011;5
59520;31;59;Rumilly-en-Cambrésis;50.1304621675, 3.22848231666;2013;14
59521;31;59;Sailly-lez-Cambrai;50.1992760236, 3.17933507614;2004;8
59524;31;59;Sainghin-en-Weppes;50.5583359872, 2.89740255201;2013;71
59528;31;59;Saint-Aubert;50.2076147877, 3.41741294384;2009;18
59531;31;59;Saint-Benin;50.0760031859, 3.5318789033;2013;6
59533;31;59;Saint-Hilaire-lez-Cambrai;50.1812812123, 3.4168912736;2004;23
59538;31;59;Saint-Momelin;50.8126413042, 2.24135657399;2003;2
59538;31;59;Saint-Momelin;50.8126413042, 2.24135657399;2012;5
59540;31;59;Saint-Pol-sur-Mer;;2004;378
59542;31;59;Saint-Remy-Chaussée;50.1799835542, 3.87887382168;2009;6
59542;31;59;Saint-Remy-Chaussée;50.1799835542, 3.87887382168;2013;7
59545;31;59;Saint-Souplet;50.0531218076, 3.51585525327;2011;21
59546;31;59;Saint-Sylvestre-Cappel;50.7757055306, 2.55012081181;2009;14
59551;31;59;Saméon;50.4772545596, 3.33248163784;2005;19
59552;31;59;Sancourt;50.2144498638, 3.19130962776;2012;2
59554;31;59;Sars-et-Rosières;50.446729768, 3.33012536259;2008;13
59555;31;59;Sars-Poteries;50.1616514836, 4.04379435649;2011;19
59558;31;59;Saulzoir;50.2425296454, 3.43939074526;2011;18
59560;31;59;Seclin;50.5462914067, 3.03440410368;2009;189
59560;31;59;Seclin;50.5462914067, 3.03440410368;2011;205
59562;31;59;Sémeries;50.104983917, 3.98854238684;2008;3
59563;31;59;Semousies;50.1639637271, 3.96792099301;2011;4
59564;31;59;La Sentinelle;50.3486299909, 3.47455507349;2004;48
59564;31;59;La Sentinelle;50.3486299909, 3.47455507349;2012;50
59566;31;59;Sequedin;50.6248188486, 2.98254300781;2010;48
59566;31;59;Sequedin;50.6248188486, 2.98254300781;2005;37
59570;31;59;Socx;50.9358655303, 2.42417743396;2009;8
59570;31;59;Socx;50.9358655303, 2.42417743396;2012;7
59574;31;59;Somain;50.3598009687, 3.27519704161;2008;184
59577;31;59;Staple;50.7522593819, 2.44870670166;2013;13
59578;31;59;Steenbecque;50.6774388783, 2.48812239192;2007;21
59578;31;59;Steenbecque;50.6774388783, 2.48812239192;2005;19
59585;31;59;Templemars;50.5706303055, 3.0593969462;2006;31
59586;31;59;Templeuve;50.5327534602, 3.17344214233;2009;58
59586;31;59;Templeuve;50.5327534602, 3.17344214233;2011;54
59586;31;59;Templeuve;50.5327534602, 3.17344214233;2006;58
59588;31;59;Téteghem;51.0158652678, 2.45278368133;2010;46
59592;31;59;Thumeries;50.4729282172, 3.06360015777;2012;33
59593;31;59;Thun-l'Évêque;50.2257650605, 3.28109704734;2005;8
59596;31;59;Tilloy-lez-Marchiennes;50.4251780134, 3.32276515057;2008;7
59269;31;59;Gouzeaucourt;50.0555182827, 3.11588275361;2004;17
59275;31;59;Gruson;50.5924125411, 3.21559274036;2010;10
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2007;64
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2006;45
59279;31;59;Halluin;50.7747480298, 3.12692474358;2010;311
59279;31;59;Halluin;50.7747480298, 3.12692474358;2013;316
59280;31;59;Hamel;50.2819824197, 3.06850591061;2009;7
59281;31;59;Hantay;50.5374677667, 2.86845922313;2009;13
59283;31;59;Hargnies;50.2577740991, 3.84173807004;2009;5
59284;31;59;Hasnon;50.4127809249, 3.38752842826;2005;40
59284;31;59;Hasnon;50.4127809249, 3.38752842826;2013;66
59286;31;59;Haubourdin;50.6044150332, 2.98727183184;2013;230
59289;31;59;Haussy;50.2223988964, 3.4797106662;2012;14
59290;31;59;Haut-Lieu;50.1031693794, 3.90753338648;2005;3
59290;31;59;Haut-Lieu;50.1031693794, 3.90753338648;2013;4
59306;31;59;Hestrud;50.2030928421, 4.13978408262;2010;3
59307;31;59;Holque;50.856500023, 2.2050645429;2010;7
59307;31;59;Holque;50.856500023, 2.2050645429;2013;6
59313;31;59;Hordain;50.2597936195, 3.32675271349;2009;15
59313;31;59;Hordain;50.2597936195, 3.32675271349;2011;20
59313;31;59;Hordain;50.2597936195, 3.32675271349;2012;15
59314;31;59;Hornaing;50.3696239428, 3.33594044996;2012;41
59315;31;59;Houdain-lez-Bavay;50.3294305775, 3.78664727295;2009;7
59318;31;59;Houtkerque;50.8825678923, 2.58249154938;2009;25
59321;31;59;Inchy;50.1219699248, 3.47168074868;2012;8
59326;31;59;Killem;50.9575597067, 2.55978032528;2011;15
59326;31;59;Killem;50.9575597067, 2.55978032528;2012;14
59330;31;59;Landas;50.4726958028, 3.29518086014;2003;26
59335;31;59;Lecelles;50.474778936, 3.39878461837;2003;22
59336;31;59;Lécluse;50.2765109082, 3.03054584973;2010;18
59337;31;59;Lederzeele;50.8134333231, 2.29316091241;2010;5
59341;31;59;Lesdain;50.0926261924, 3.27595747456;2009;3
59342;31;59;Lez-Fontaine;50.1733832806, 4.06309065769;2003;2
59343;31;59;Lesquin;50.5892285666, 3.11191934713;2008;68
59344;31;59;Leval;50.180651266, 3.83355819928;2005;24
59346;31;59;Lezennes;50.6111691928, 3.11824226491;2007;31
59351;31;59;Limont-Fontaine;50.2155213802, 3.92291118633;2010;5
59351;31;59;Limont-Fontaine;50.2155213802, 3.92291118633;2011;7
59351;31;59;Limont-Fontaine;50.2155213802, 3.92291118633;2013;6
59354;31;59;Loffre;50.3537253099, 3.17227962058;2005;7
59356;31;59;Lompret;50.6631680443, 2.99516100327;2004;21
59356;31;59;Lompret;50.6631680443, 2.99516100327;2013;20
59358;31;59;Looberghe;50.912741374, 2.2751678981;2003;16
59358;31;59;Looberghe;50.912741374, 2.2751678981;2010;20
59272;31;59;Grand-Fort-Philippe;50.9994095872, 2.10036684474;2005;68
59273;31;59;Gravelines;50.9975626638, 2.14413046485;2013;155
59275;31;59;Gruson;50.5924125411, 3.21559274036;2003;8
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2009;50
59277;31;59;Gussignies;50.3405832772, 3.74998509899;2007;3
59281;31;59;Hantay;50.5374677667, 2.86845922313;2003;20
59284;31;59;Hasnon;50.4127809249, 3.38752842826;2010;57
59295;31;59;Hazebrouck;50.7262967113, 2.53864301455;2005;254
59297;31;59;Hélesmes;50.3677526981, 3.35840586833;2013;23
59300;31;59;Hem-Lenglet;50.2528760846, 3.22719072906;2006;7
59302;31;59;Hérin;50.3588545059, 3.44801878538;2013;66
59307;31;59;Holque;50.856500023, 2.2050645429;2003;14
59307;31;59;Holque;50.856500023, 2.2050645429;2007;13
59310;31;59;Hon-Hergies;50.3348329757, 3.82037377932;2004;6
59604;31;59;Troisvilles;50.1023251315, 3.47303644624;2012;8
59613;31;59;Vicq;50.4144657364, 3.6078304121;2003;13
59616;31;59;Vieux-Condé;50.4735638651, 3.56606734565;2006;141
59623;31;59;Villers-Guislain;50.0359972826, 3.15257855128;2012;10
59624;31;59;Villers-Outréaux;50.0297720966, 3.29193521329;2003;26
59625;31;59;Villers-Plouich;50.0789345355, 3.13659590623;2008;6
59625;31;59;Villers-Plouich;50.0789345355, 3.13659590623;2011;3
59626;31;59;Villers-Pol;50.2889516363, 3.6151652439;2006;18
59627;31;59;Villers-Sire-Nicole;50.339831062, 4.01339230045;2008;12
59627;31;59;Villers-Sire-Nicole;50.339831062, 4.01339230045;2007;11
59630;31;59;Wahagnies;50.4837257649, 3.03028758206;2004;31
59636;31;59;Wambrechies;50.6957054596, 3.0473159475;2004;119
59639;31;59;Wargnies-le-Grand;50.3079420993, 3.65866407405;2007;14
59642;31;59;Warlaing;50.4093268684, 3.32433906396;2007;2
59643;31;59;Warneton;50.7453105306, 2.96704012681;2006;1
59649;31;59;Wattignies-la-Victoire;50.2003544445, 4.00235676778;2004;1
59655;31;59;Wemaers-Cappel;50.8152774849, 2.44143393834;2009;6
59657;31;59;West-Cappel;50.9254100501, 2.50878268816;2010;12
